'2013/12/03 13:42:11.398254',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.408363',0,0,0,0,0,0,56,0.00,0.00,128,15,16,0,16,0,0,13,0,-7.50,0.00,1,4096,0,4095,52.00,216,4.60,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.418472',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.428597',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.438710',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.448821',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.458932',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.469044',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.479155',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.489266',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.499371',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.509488',0,0,0,0,0,0,22,0.00,0.05,128,15,16,0,16,0,0,-13,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.50,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.519602',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.529728',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.539852',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.549995',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.560102',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.570235',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.580354',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.590476',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.600580',0,0,0,0,0,0,33,0.00,0.10,16,15,16,0,16,0,0,-16,0,-7.50,0.00,1,4096,0,4095,52.00,215,2.30,11,12,8.70,8.70,-1.920,-0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,0,0,44,0,1
'2013/12/03 13:42:11.610690',0,0,0,0,0,0,9,0.00,0.05,16,15,16,0,16,0,0,15,0,-7.50,0.00,1,4096,0,4095,52.00,215,1.20,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,0,58,16,0,44,0,1
